index,ZIPCODE,AGE,EJECTION,DRIVER_ACTION,BAC_RESULT,UNIT_TYPE,VEHICLE_YEAR,VEHICLE_TYPE,TRAVEL_DIRECTION,MANEUVER,FIRST_CONTACT_POINT,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,STREET_DIRECTION,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR,FATAL_DEGREE,SEX,INTERSECTION_RELATED,HIT_AND_RUN,REPORTYPE,DAMAGE_COST,FATAL_COND
41546,60647,22.0,0.0,11.0,0.0,1,2005.0,2,2,3,3.0,30,1,1,1,2,1,1,1,1,0,2,4,21,4,6,2020,3.0,1,1,1,1,3,4
41547,61101,37.0,0.0,0.0,0.0,0,2010.0,2,4,1,-1.0,30,1,1,1,2,1,1,1,1,0,2,4,21,4,6,2020,3.0,0,1,1,1,3,4
41548,61101,37.0,0.0,0.0,0.0,1,2015.0,2,4,1,1.0,30,1,1,1,2,1,1,1,1,0,2,4,21,4,6,2020,3.0,0,1,1,1,3,4
41549,61101,37.0,0.0,0.0,0.0,1,2005.0,2,3,1,12.0,30,1,1,1,2,1,1,1,1,0,2,4,21,4,6,2020,3.0,0,1,1,1,3,4
41550,61101,37.0,0.0,0.0,0.0,1,2005.0,2,2,3,3.0,30,1,1,1,2,1,1,1,1,0,2,4,21,4,6,2020,3.0,0,1,1,1,3,4
41574,60504,48.0,0.0,0.0,0.0,1,2006.0,7,1,3,2.0,30,1,1,2,1,3,2,1,2,0,3,2,7,4,6,2020,0.0,1,1,1,1,1,3
41607,60632,29.0,0.0,0.0,0.0,1,2012.0,1,1,2,2.0,30,2,1,3,1,2,4,1,2,0,2,3,9,3,5,2020,0.0,1,1,1,1,3,4
41677,60621,36.0,0.0,3.0,0.0,1,2000.0,1,1,1,1.0,30,1,1,1,1,1,0,1,1,0,1,3,11,3,5,2020,1.0,1,1,1,1,3,4
41678,60621,36.0,0.0,3.0,0.0,1,2005.0,1,4,1,6.0,30,1,1,1,1,1,0,1,1,0,1,3,11,3,5,2020,1.0,1,1,1,1,3,4
41679,60621,36.0,0.0,3.0,0.0,1,2012.0,1,4,3,1.0,30,1,1,1,1,1,0,1,1,0,1,3,11,3,5,2020,1.0,1,1,1,1,3,4
41680,60805,26.0,0.0,0.0,0.0,1,2000.0,1,1,1,1.0,30,1,1,1,1,1,0,1,1,0,1,3,11,3,5,2020,1.0,1,1,1,1,3,4
41681,60805,26.0,0.0,0.0,0.0,1,2005.0,1,4,1,6.0,30,1,1,1,1,1,0,1,1,0,1,3,11,3,5,2020,1.0,1,1,1,1,3,4
41682,60805,26.0,0.0,0.0,0.0,1,2012.0,1,4,3,1.0,30,1,1,1,1,1,0,1,1,0,1,3,11,3,5,2020,1.0,1,1,1,1,3,4
41683,60620,54.0,0.0,0.0,0.0,1,2000.0,1,1,1,1.0,30,1,1,1,1,1,0,1,1,0,1,3,11,3,5,2020,1.0,0,1,1,1,3,4
41684,60620,54.0,0.0,0.0,0.0,1,2005.0,1,4,1,6.0,30,1,1,1,1,1,0,1,1,0,1,3,11,3,5,2020,1.0,0,1,1,1,3,4
41685,60620,54.0,0.0,0.0,0.0,1,2012.0,1,4,3,1.0,30,1,1,1,1,1,0,1,1,0,1,3,11,3,5,2020,1.0,0,1,1,1,3,4
41837,60620,36.9,0.0,-1.0,0.0,1,2011.0,-1,3,1,-1.0,30,6,0,7,3,5,2,1,1,0,1,2,16,3,5,2020,2.0,0,1,1,1,3,4
41839,60653,66.0,-1.0,-1.0,0.0,1,2011.0,-1,3,1,-1.0,30,6,0,7,3,5,2,1,1,0,1,2,16,3,5,2020,2.0,0,1,1,1,3,0
41931,60620,31.0,0.0,0.0,0.0,1,2019.0,1,1,1,3.0,30,2,1,1,2,1,4,1,1,0,1,2,20,3,5,2020,0.0,0,1,1,1,3,4
41966,0,38.0,-1.0,-1.0,0.0,1,2017.0,1,-1,-1,-1.0,30,-1,-1,1,2,5,10,1,1,-1,2,2,22,3,5,2020,3.0,1,1,1,1,1,4
41968,0,44.0,-1.0,1.0,2.0,1,2017.0,1,-1,-1,-1.0,30,-1,-1,1,2,5,10,1,1,-1,2,2,22,3,5,2020,3.0,1,1,1,1,1,0
42036,0,38.0,0.0,3.0,0.0,1,2005.0,3,4,1,1.0,30,2,-1,1,2,1,6,1,1,0,2,2,4,5,5,2020,3.0,1,1,1,1,3,4
42037,0,38.0,0.0,3.0,0.0,1,2016.0,1,1,1,11.0,30,2,-1,1,2,1,6,1,1,0,2,2,4,5,5,2020,3.0,1,1,1,1,3,4
42038,60651,57.0,0.0,0.0,0.0,1,2005.0,3,4,1,1.0,30,2,-1,1,2,1,6,1,1,0,2,2,4,5,5,2020,3.0,1,1,1,1,3,4
42039,60651,57.0,0.0,0.0,0.0,1,2016.0,1,1,1,11.0,30,2,-1,1,2,1,6,1,1,0,2,2,4,5,5,2020,3.0,1,1,1,1,3,4
42106,60614,27.0,0.0,0.0,0.0,1,2014.0,1,4,1,3.0,30,1,1,1,1,2,0,1,1,0,4,2,12,2,6,2020,0.0,1,1,1,0,3,3
42111,60631,39.0,0.0,5.0,0.0,1,2008.0,1,2,13,3.0,30,1,1,1,1,4,1,1,1,0,1,3,19,2,6,2020,0.0,0,0,1,1,3,4
42158,0,38.0,-1.0,-1.0,0.0,1,2010.0,1,4,4,-1.0,30,0,0,1,1,2,1,1,1,0,1,2,16,3,6,2020,3.0,1,1,1,1,3,4
42159,0,38.0,-1.0,-1.0,0.0,1,1997.0,1,1,1,3.0,30,0,0,1,1,2,1,1,1,0,1,2,16,3,6,2020,3.0,1,1,1,1,3,4
42160,60649,25.0,0.0,0.0,1.0,1,2010.0,1,4,4,-1.0,30,0,0,1,1,2,1,1,1,0,1,2,16,3,6,2020,3.0,1,1,1,1,3,4
42161,60649,25.0,0.0,0.0,1.0,1,1997.0,1,1,1,3.0,30,0,0,1,1,2,1,1,1,0,1,2,16,3,6,2020,3.0,1,1,1,1,3,4
42342,60619,38.0,0.0,0.0,0.0,2,2009.0,1,4,5,4.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,4
42343,60619,38.0,0.0,0.0,0.0,2,2010.0,1,4,5,11.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,4
42344,60619,38.0,0.0,0.0,0.0,1,2003.0,1,2,11,4.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,4
42346,60619,38.0,0.0,0.0,0.0,2,2010.0,1,4,5,11.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,4
42347,60619,38.0,0.0,0.0,0.0,1,2004.0,1,4,1,5.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,4
42348,60639,20.0,0.0,10.0,0.0,2,2009.0,1,4,5,4.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,4
42349,60639,20.0,0.0,10.0,0.0,2,2010.0,1,4,5,11.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,4
42350,60639,20.0,0.0,10.0,0.0,1,2003.0,1,2,11,4.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,4
42352,60639,20.0,0.0,10.0,0.0,2,2010.0,1,4,5,11.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,4
42353,60639,20.0,0.0,10.0,0.0,1,2004.0,1,4,1,5.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,4
42354,60639,34.0,-1.0,0.0,0.0,2,2009.0,1,4,5,4.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,0
42355,60639,34.0,-1.0,0.0,0.0,2,2010.0,1,4,5,11.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,0
42356,60639,34.0,-1.0,0.0,0.0,1,2003.0,1,2,11,4.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,0
42358,60639,34.0,-1.0,0.0,0.0,2,2010.0,1,4,5,11.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,0
42359,60639,34.0,-1.0,0.0,0.0,1,2004.0,1,4,1,5.0,20,0,0,1,1,5,3,1,1,0,2,6,17,4,6,2020,3.0,1,1,0,1,3,0
42410,60639,36.0,0.0,3.0,0.0,1,2004.0,3,2,1,1.0,30,1,1,1,4,1,0,1,1,0,1,2,11,3,6,2020,1.0,0,1,1,0,3,4
42411,60639,36.0,0.0,3.0,0.0,1,2004.0,1,1,1,5.0,30,1,1,1,4,1,0,1,1,0,1,2,11,3,6,2020,1.0,0,1,1,0,3,4
42412,60621,56.0,0.0,0.0,0.0,1,2004.0,3,2,1,1.0,30,1,1,1,4,1,0,1,1,0,1,2,11,3,6,2020,1.0,1,1,1,0,3,4
42413,60621,56.0,0.0,0.0,0.0,1,2004.0,1,1,1,5.0,30,1,1,1,4,1,0,1,1,0,1,2,11,3,6,2020,1.0,1,1,1,0,3,4
42471,60626,34.0,0.0,1.0,0.0,1,2016.0,1,6,2,11.0,30,1,1,1,1,2,0,1,1,0,2,2,17,5,6,2020,0.0,1,1,1,1,3,4
42514,60053,36.9,0.0,7.0,0.0,1,2019.0,1,3,6,3.0,30,2,1,1,1,9,0,1,-1,-1,3,2,16,6,5,2020,2.0,1,1,1,0,2,4
42515,60053,36.9,0.0,7.0,0.0,1,2019.0,1,3,6,3.0,30,2,1,1,1,9,0,1,-1,-1,3,2,16,6,5,2020,2.0,1,1,1,0,2,4
42518,60626,36.9,0.0,7.0,0.0,1,2019.0,1,3,6,3.0,30,2,1,1,1,9,0,1,-1,-1,3,2,16,6,5,2020,2.0,1,1,1,0,2,4
42519,60626,36.9,0.0,7.0,0.0,1,2019.0,1,3,6,3.0,30,2,1,1,1,9,0,1,-1,-1,3,2,16,6,5,2020,2.0,1,1,1,0,2,4
42522,60618,14.0,0.0,1.0,0.0,1,2019.0,1,3,6,3.0,30,2,1,1,1,9,0,1,-1,-1,3,2,16,6,5,2020,2.0,1,1,1,0,2,2
42523,60618,14.0,0.0,1.0,0.0,1,2019.0,1,3,6,3.0,30,2,1,1,1,9,0,1,-1,-1,3,2,16,6,5,2020,2.0,1,1,1,0,2,2
42526,60618,14.0,0.0,1.0,0.0,1,2019.0,1,3,6,3.0,30,2,1,1,1,9,0,1,-1,-1,3,2,16,6,5,2020,2.0,1,1,1,0,2,2
42527,60618,14.0,0.0,1.0,0.0,1,2019.0,1,3,6,3.0,30,2,1,1,1,9,0,1,-1,-1,3,2,16,6,5,2020,2.0,1,1,1,0,2,2
42531,60617,31.0,0.0,-1.0,0.0,1,2008.0,1,3,4,1.0,25,0,0,1,1,10,1,1,1,0,4,1,15,5,5,2020,1.0,0,1,0,1,3,4
42571,60617,27.0,0.0,0.0,0.0,1,2015.0,2,3,7,9.0,30,0,0,1,2,7,13,1,1,0,2,2,22,4,6,2020,0.0,1,1,1,0,3,3
42739,60628,32.0,0.0,-1.0,0.0,1,2003.0,2,1,1,1.0,30,1,1,1,1,5,2,1,1,0,1,2,13,4,5,2020,3.0,0,1,1,1,3,4
42741,60621,17.0,-1.0,0.0,0.0,1,2003.0,2,1,1,1.0,30,1,1,1,1,5,2,1,1,0,1,2,13,4,5,2020,3.0,1,1,1,1,3,0
42748,60649,35.0,0.0,0.0,0.0,1,2011.0,1,2,1,3.0,30,2,1,1,1,2,0,1,1,0,4,2,13,4,5,2020,0.0,1,1,1,0,3,3
42981,60643,44.0,0.0,0.0,0.0,1,2010.0,1,2,3,4.0,30,2,0,1,1,2,8,2,1,0,2,2,18,4,5,2020,0.0,0,1,1,0,3,3
43164,60643,28.0,-1.0,12.0,0.0,1,2011.0,-1,-1,-1,-1.0,30,2,1,1,1,5,0,1,-1,-1,1,2,12,4,5,2020,2.0,0,1,1,0,1,0
43274,60643,36.9,0.0,3.0,0.0,1,2002.0,1,1,1,1.0,30,1,1,1,1,1,1,1,1,0,1,2,11,1,5,2020,2.0,1,1,1,1,3,4
43275,60643,36.9,0.0,3.0,0.0,1,2016.0,1,2,1,4.0,30,1,1,1,1,1,1,1,1,0,1,2,11,1,5,2020,2.0,1,1,1,1,3,4
43276,60643,51.0,0.0,0.0,0.0,1,2002.0,1,1,1,1.0,30,1,1,1,1,1,1,1,1,0,1,2,11,1,5,2020,2.0,1,1,1,1,3,4
43277,60643,51.0,0.0,0.0,0.0,1,2016.0,1,2,1,4.0,30,1,1,1,1,1,1,1,1,0,1,2,11,1,5,2020,2.0,1,1,1,1,3,4
43281,60643,36.0,0.0,2.0,0.0,1,2009.0,1,4,1,5.0,30,1,1,1,2,1,4,1,1,0,1,2,0,2,6,2020,1.0,0,1,1,0,3,4
43282,60643,29.0,0.0,0.0,0.0,1,2010.0,1,1,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,0,2,6,2020,1.0,0,1,1,0,3,4
43283,60643,29.0,0.0,0.0,0.0,1,2009.0,1,4,1,5.0,30,1,1,1,2,1,4,1,1,0,1,2,0,2,6,2020,1.0,0,1,1,0,3,4
43404,60647,24.0,0.0,0.0,0.0,1,2008.0,1,2,1,12.0,30,0,0,1,1,1,0,1,1,0,3,2,15,5,6,2020,0.0,1,1,1,0,3,3
43425,60647,36.9,-1.0,2.0,0.0,1,2012.0,1,3,1,1.0,30,2,0,1,2,1,3,1,1,0,1,2,1,6,6,2020,2.0,0,1,1,1,3,4
43426,60647,36.9,-1.0,2.0,0.0,1,2002.0,1,4,1,6.0,30,2,0,1,2,1,3,1,1,0,1,2,1,6,6,2020,2.0,0,1,1,1,3,4
43427,60637,19.0,0.0,0.0,0.0,1,2012.0,1,3,1,1.0,30,2,0,1,2,1,3,1,1,0,1,2,1,6,6,2020,2.0,1,1,1,1,3,4
43428,60637,19.0,0.0,0.0,0.0,1,2002.0,1,4,1,6.0,30,2,0,1,2,1,3,1,1,0,1,2,1,6,6,2020,2.0,1,1,1,1,3,4
43467,60637,38.0,0.0,2.0,0.0,1,2010.0,-1,4,2,1.0,30,1,1,1,1,5,1,1,1,0,3,2,14,4,6,2020,3.0,1,1,1,0,3,4
43469,60647,62.0,-1.0,0.0,0.0,1,2010.0,-1,4,2,1.0,30,1,1,1,1,5,1,1,1,0,3,2,14,4,6,2020,3.0,0,1,1,0,3,0
43546,60644,48.0,0.0,0.0,0.0,1,2018.0,1,4,1,1.0,30,2,1,1,1,4,3,1,1,0,2,3,16,6,6,2020,0.0,0,1,1,1,3,4
43549,60402,22.0,0.0,0.0,0.0,1,2018.0,1,4,1,1.0,30,2,1,1,1,4,3,1,1,0,2,3,16,6,6,2020,0.0,0,1,1,1,3,4
43616,60644,36.0,0.0,-1.0,0.0,1,2010.0,3,1,1,1.0,30,1,-1,-1,1,1,0,1,-1,-1,1,2,16,1,5,2020,1.0,1,1,1,0,2,4
43617,60644,36.0,0.0,-1.0,0.0,1,2014.0,2,2,3,5.0,30,1,-1,-1,1,1,0,1,-1,-1,1,2,16,1,5,2020,1.0,1,1,1,0,2,4
43618,60586,44.0,0.0,0.0,0.0,1,2010.0,3,1,1,1.0,30,1,-1,-1,1,1,0,1,-1,-1,1,2,16,1,5,2020,1.0,1,1,1,0,2,4
43619,60586,44.0,0.0,0.0,0.0,1,2014.0,2,2,3,5.0,30,1,-1,-1,1,1,0,1,-1,-1,1,2,16,1,5,2020,1.0,1,1,1,0,2,4
43838,60615,22.0,0.0,1.0,0.0,1,2020.0,1,2,1,1.0,30,2,-1,1,1,1,2,1,1,0,1,2,13,5,5,2020,1.0,0,1,1,1,3,4
43839,60615,22.0,0.0,1.0,0.0,1,2016.0,1,3,1,-1.0,30,2,-1,1,1,1,2,1,1,0,1,2,13,5,5,2020,1.0,0,1,1,1,3,4
43840,60621,21.0,0.0,0.0,0.0,1,2020.0,1,2,1,1.0,30,2,-1,1,1,1,2,1,1,0,1,2,13,5,5,2020,1.0,1,1,1,1,3,4
43841,60621,21.0,0.0,0.0,0.0,1,2016.0,1,3,1,-1.0,30,2,-1,1,1,1,2,1,1,0,1,2,13,5,5,2020,1.0,1,1,1,1,3,4
44089,60827,30.0,0.0,5.0,0.0,1,2013.0,1,3,-1,3.0,25,1,1,1,1,5,1,1,1,0,3,2,17,5,5,2020,1.0,1,1,1,1,1,4
44091,60657,37.0,-1.0,12.0,0.0,1,2013.0,1,3,-1,3.0,25,1,1,1,1,5,1,1,1,0,3,2,17,5,5,2020,1.0,0,1,1,1,1,0
44265,60619,72.0,0.0,0.0,0.0,1,2013.0,3,4,1,2.0,30,1,1,1,1,3,0,1,1,0,4,2,12,5,5,2020,0.0,1,1,1,0,2,3
44380,60619,36.9,0.0,-1.0,0.0,1,2011.0,1,1,-1,3.0,30,1,1,1,1,5,0,1,1,0,2,2,3,2,6,2020,2.0,1,1,1,0,3,4
44382,60473,49.0,-1.0,0.0,0.0,1,2011.0,1,1,-1,3.0,30,1,1,1,1,5,0,1,1,0,2,2,3,2,6,2020,2.0,1,1,1,0,3,0
44396,60478,61.0,0.0,0.0,0.0,1,2015.0,1,1,1,9.0,35,0,0,1,1,6,0,1,1,0,2,2,20,2,6,2020,0.0,1,1,1,0,3,3
44440,60612,55.0,0.0,0.0,0.0,1,2011.0,1,-1,7,9.0,30,1,1,1,1,1,0,1,1,0,1,2,12,4,6,2020,0.0,0,1,1,0,3,3
44508,60202,36.0,0.0,0.0,0.0,1,2009.0,1,2,1,1.0,30,2,1,1,1,3,2,1,1,0,2,2,11,6,6,2020,0.0,0,1,1,1,1,3
