index,LIGHTING_CONDITION,ROADWAY_SURFACE_COND,WEATHER_CONDITION,TRAVEL_DIRECTION,INTERSECTION_RELATED,TRAFFIC_CONTROL_DEVICE,FIRST_CONTACT_POINT,MANEUVER,HIT_AND_RUN,VEHICLE_TYPE,UNIT_TYPE,FATAL_COND,DAMAGE_COST,BAC_RESULT,SEX,FATAL_DEGREE,ZIPCODE,AGE,VEHICLE_YEAR,POSTED_SPEED_LIMIT,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR
44673,2,1,1,2,1,1,4,2,1,1,1,3,3,0,1,0,60617,29.0,2012.0,30,2,22,6,6,2020
44731,1,1,1,1,1,1,1,1,1,1,1,3,3,0,1,0,60605,45.0,2012.0,30,2,14,1,5,2020
44948,1,1,1,3,1,0,1,1,0,1,1,3,3,0,1,0,60605,54.0,2009.0,30,2,12,6,5,2020
44949,1,1,1,6,1,0,5,16,0,2,1,3,3,0,1,0,60605,54.0,2010.0,30,2,12,6,5,2020
44950,1,1,1,3,1,0,1,1,0,1,1,3,3,0,1,0,60651,56.0,2009.0,30,2,12,6,5,2020
44951,1,1,1,6,1,0,5,16,0,2,1,3,3,0,1,0,60651,56.0,2010.0,30,2,12,6,5,2020
45118,1,1,1,2,1,2,-1,7,1,2,1,4,3,0,0,2,60609,36.9,2018.0,30,2,16,6,5,2020
45119,1,1,1,1,1,2,9,1,1,1,1,4,3,0,0,2,60609,36.9,2016.0,30,2,16,6,5,2020
45120,1,1,1,2,1,2,-1,7,1,2,1,4,3,0,1,2,60629,28.0,2018.0,30,2,16,6,5,2020
45121,1,1,1,1,1,2,9,1,1,1,1,4,3,0,1,2,60629,28.0,2016.0,30,2,16,6,5,2020
45219,1,1,1,2,0,1,2,1,1,2,1,3,2,0,1,0,60622,35.0,2013.0,30,2,15,6,5,2020
45256,1,1,1,4,1,2,11,3,1,1,1,3,3,0,1,0,60639,27.0,2012.0,30,2,16,6,5,2020
45368,4,1,1,5,1,2,1,1,1,1,1,3,3,0,1,0,60438,26.0,2010.0,30,2,19,6,5,2020
45369,4,1,1,3,1,2,5,2,1,1,1,3,3,0,1,0,60438,26.0,2000.0,30,2,19,6,5,2020
45692,1,2,2,2,1,1,1,1,1,3,1,3,3,0,0,0,60643,27.0,2000.0,30,4,15,5,6,2020
45694,1,2,2,2,1,1,2,1,1,1,1,3,3,0,0,0,60643,27.0,2005.0,30,4,15,5,6,2020
45695,1,2,2,2,1,1,2,1,1,1,1,3,3,0,0,0,60643,27.0,2018.0,30,4,15,5,6,2020
45697,1,2,2,2,1,1,2,1,1,1,1,3,3,0,0,0,60643,27.0,2005.0,30,4,15,5,6,2020
45698,1,2,2,2,1,1,2,1,1,1,1,3,3,0,0,0,60643,27.0,2018.0,30,4,15,5,6,2020
45724,1,2,2,2,1,1,1,1,1,3,1,3,3,0,0,0,60643,27.0,2000.0,30,4,15,5,6,2020
45726,1,2,2,2,1,1,2,1,1,1,1,3,3,0,0,0,60643,27.0,2005.0,30,4,15,5,6,2020
45727,1,2,2,2,1,1,2,1,1,1,1,3,3,0,0,0,60643,27.0,2018.0,30,4,15,5,6,2020
45729,1,2,2,2,1,1,2,1,1,1,1,3,3,0,0,0,60643,27.0,2005.0,30,4,15,5,6,2020
45730,1,2,2,2,1,1,2,1,1,1,1,3,3,0,0,0,60643,27.0,2018.0,30,4,15,5,6,2020
45899,1,1,1,3,1,1,2,3,1,2,1,4,2,0,0,0,60641,31.0,2005.0,30,3,6,1,6,2020
45917,2,1,1,2,1,1,4,1,1,1,1,4,3,0,1,3,60641,38.0,2019.0,30,2,21,1,6,2020
45918,2,1,1,1,1,1,12,1,1,1,1,4,3,0,1,3,60641,38.0,2019.0,30,2,21,1,6,2020
45919,2,1,1,2,1,1,4,1,1,1,1,4,3,0,0,3,60559,31.0,2019.0,30,2,21,1,6,2020
45920,2,1,1,1,1,1,12,1,1,1,1,4,3,0,0,3,60559,31.0,2019.0,30,2,21,1,6,2020
45935,2,1,1,2,1,1,4,1,1,1,1,4,3,0,0,2,60641,36.9,2011.0,30,2,1,2,6,2020
45936,2,1,1,1,1,1,5,1,1,1,1,4,3,0,0,2,60641,36.9,2016.0,30,2,1,2,6,2020
45937,2,1,1,2,1,1,4,1,1,1,1,4,3,0,1,2,60615,47.0,2011.0,30,2,1,2,6,2020
45938,2,1,1,1,1,1,5,1,1,1,1,4,3,0,1,2,60615,47.0,2016.0,30,2,1,2,6,2020
46016,1,1,1,1,1,1,1,1,1,1,1,3,2,0,1,0,60804,21.0,2011.0,30,2,11,7,5,2020
46017,1,1,1,1,1,1,2,1,1,1,1,3,2,0,1,0,60804,21.0,2007.0,30,2,11,7,5,2020
46178,3,1,1,2,1,1,2,1,1,6,1,3,3,0,1,0,60101,31.0,2006.0,35,2,0,7,5,2020
46370,1,2,1,1,1,1,3,3,1,1,1,3,3,0,1,0,60629,28.0,2018.0,30,2,17,7,5,2020
46416,1,1,1,4,1,2,1,1,1,1,1,3,3,0,1,0,60625,23.0,2020.0,30,2,18,7,5,2020
46728,1,2,2,2,1,1,3,3,1,1,1,3,3,0,1,0,60644,68.0,2015.0,30,2,16,7,5,2020
46853,1,1,1,2,0,1,1,1,1,1,1,3,2,0,0,0,60616,39.0,2011.0,35,2,16,6,6,2020
46854,1,1,1,2,0,1,2,3,1,1,1,3,2,0,0,0,60616,39.0,2017.0,35,2,16,6,6,2020
47009,2,1,1,1,1,1,3,2,0,1,1,4,3,0,0,1,60429,21.0,2009.0,30,2,1,2,6,2020
47010,2,1,1,1,1,1,4,1,0,1,1,4,3,0,0,1,60429,21.0,2014.0,30,2,1,2,6,2020
47011,2,1,1,1,1,1,3,2,0,1,1,4,3,0,1,1,60617,22.0,2009.0,30,2,1,2,6,2020
47012,2,1,1,1,1,1,4,1,0,1,1,4,3,0,1,1,60617,22.0,2014.0,30,2,1,2,6,2020
47058,1,1,1,1,1,2,12,1,1,1,1,3,3,0,1,0,60629,26.0,2003.0,25,2,11,1,5,2020
47084,1,1,1,2,1,1,2,9,1,1,1,3,2,0,1,0,60625,24.0,2000.0,25,2,13,1,5,2020
47142,1,1,1,3,1,1,4,6,0,1,1,4,3,-1,1,3,60623,25.0,2019.0,30,2,14,1,5,2020
47144,1,1,1,3,1,1,4,6,0,1,1,0,3,0,1,3,60153,62.0,2019.0,30,2,14,1,5,2020
47220,1,1,1,2,1,1,1,1,1,1,1,3,2,0,0,0,60623,32.0,2015.0,30,2,17,1,5,2020
47221,1,1,1,8,1,1,1,2,1,1,1,3,2,0,0,0,60623,32.0,2018.0,30,2,17,1,5,2020
47227,1,1,1,4,1,1,-1,1,1,1,1,3,3,0,1,0,60302,33.0,2013.0,30,2,11,1,5,2020
47500,2,1,1,4,1,2,1,1,1,1,1,3,3,0,0,0,60641,18.0,2005.0,30,2,21,1,5,2020
47501,2,1,1,4,1,2,8,3,1,2,1,3,3,0,0,0,60641,18.0,2002.0,30,2,21,1,5,2020
47520,1,1,1,-1,1,1,-1,-1,1,2,1,4,3,0,0,3,60641,38.0,2003.0,30,2,18,1,5,2020
47522,1,1,1,-1,1,1,-1,-1,1,2,1,2,3,0,1,3,60622,35.0,2003.0,30,2,18,1,5,2020
47533,1,1,1,1,1,1,1,1,1,3,1,3,3,0,1,0,60620,46.0,2006.0,30,2,16,1,5,2020
47534,1,1,1,1,1,1,1,1,1,3,1,3,3,0,1,0,60620,46.0,2016.0,30,2,16,1,5,2020
47535,1,1,1,1,1,1,7,3,1,2,1,3,3,0,1,0,60620,46.0,2002.0,30,2,16,1,5,2020
47536,1,1,1,1,1,1,7,3,1,2,1,3,3,0,1,0,60620,46.0,2002.0,30,2,16,1,5,2020
47537,1,1,1,1,1,1,1,1,1,3,1,3,3,0,1,0,60620,46.0,2006.0,30,2,16,1,5,2020
47538,1,1,1,1,1,1,1,1,1,3,1,3,3,0,1,0,60620,46.0,2016.0,30,2,16,1,5,2020
47539,1,1,1,1,1,1,7,3,1,2,1,3,3,0,1,0,60620,46.0,2002.0,30,2,16,1,5,2020
47540,1,1,1,1,1,1,7,3,1,2,1,3,3,0,1,0,60620,46.0,2002.0,30,2,16,1,5,2020
47630,1,1,1,4,1,1,5,3,1,1,1,3,2,0,1,0,60620,70.0,2005.0,30,3,17,6,6,2020
47631,1,1,1,3,1,1,3,1,1,1,1,3,2,0,1,0,60620,70.0,2001.0,30,3,17,6,6,2020
47633,1,1,1,4,1,1,5,3,1,1,1,3,2,0,0,0,60620,73.0,2005.0,30,3,17,6,6,2020
47634,1,1,1,3,1,1,3,1,1,1,1,3,2,0,0,0,60620,73.0,2001.0,30,3,17,6,6,2020
47641,1,1,1,4,1,0,4,1,0,1,1,4,2,0,1,0,60628,33.0,1974.0,30,2,14,1,6,2020
47642,1,1,1,2,1,0,3,1,0,1,1,4,2,0,1,0,60628,33.0,2006.0,30,2,14,1,6,2020
47643,1,1,1,4,1,0,4,1,0,1,1,4,2,0,1,0,60628,26.0,1974.0,30,2,14,1,6,2020
47644,1,1,1,2,1,0,3,1,0,1,1,4,2,0,1,0,60628,26.0,2006.0,30,2,14,1,6,2020
47965,1,1,1,6,1,1,6,1,1,3,1,4,3,0,1,0,60453,39.0,2016.0,30,2,8,2,5,2020
48278,1,1,1,1,1,1,1,1,1,2,1,4,3,0,1,2,60453,36.9,2016.0,30,2,20,2,5,2020
48279,1,1,1,4,1,1,5,2,1,1,1,4,3,0,1,2,60453,36.9,2004.0,30,2,20,2,5,2020
48280,1,1,1,1,1,1,1,1,1,2,1,4,3,0,0,2,60543,56.0,2016.0,30,2,20,2,5,2020
48281,1,1,1,4,1,1,5,2,1,1,1,4,3,0,0,2,60543,56.0,2004.0,30,2,20,2,5,2020
48344,2,1,1,4,1,1,1,2,1,2,1,4,3,0,0,3,60453,38.0,2010.0,30,2,22,2,5,2020
48346,2,1,1,4,1,1,1,2,1,2,1,0,3,0,0,3,60608,29.0,2010.0,30,2,22,2,5,2020
48375,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,2,60653,19.0,2003.0,30,2,22,2,5,2020
48376,2,1,1,4,1,1,6,1,1,1,1,4,3,0,1,2,60653,19.0,2007.0,30,2,22,2,5,2020
48377,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,2,60653,19.0,2003.0,30,2,22,2,5,2020
48378,2,1,1,4,1,1,6,1,1,1,1,4,3,0,1,2,60653,19.0,2007.0,30,2,22,2,5,2020
48379,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,2,60453,36.9,2003.0,30,2,22,2,5,2020
48380,2,1,1,4,1,1,6,1,1,1,1,4,3,0,1,2,60453,36.9,2007.0,30,2,22,2,5,2020
48381,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,2,60453,36.9,2003.0,30,2,22,2,5,2020
48382,2,1,1,4,1,1,6,1,1,1,1,4,3,0,1,2,60453,36.9,2007.0,30,2,22,2,5,2020
48383,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,2,60653,19.0,2003.0,30,2,22,2,5,2020
48384,2,1,1,4,1,1,6,1,1,1,1,4,3,0,1,2,60653,19.0,2007.0,30,2,22,2,5,2020
48385,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,2,60653,19.0,2003.0,30,2,22,2,5,2020
48386,2,1,1,4,1,1,6,1,1,1,1,4,3,0,1,2,60653,19.0,2007.0,30,2,22,2,5,2020
48387,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,2,60453,36.9,2003.0,30,2,22,2,5,2020
48388,2,1,1,4,1,1,6,1,1,1,1,4,3,0,1,2,60453,36.9,2007.0,30,2,22,2,5,2020
48389,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,2,60453,36.9,2003.0,30,2,22,2,5,2020
48390,2,1,1,4,1,1,6,1,1,1,1,4,3,0,1,2,60453,36.9,2007.0,30,2,22,2,5,2020
48616,1,1,1,4,1,1,6,2,1,1,1,3,3,0,0,0,60620,46.0,2001.0,35,2,10,7,6,2020
48640,2,1,1,3,1,2,3,1,1,1,1,4,3,0,0,0,46307,32.0,2000.0,30,2,22,7,6,2020
48702,2,2,1,3,1,0,-1,1,1,2,1,4,3,0,1,1,0,36.0,2019.0,15,2,0,4,6,2020
48703,2,2,1,4,1,0,4,16,1,1,1,4,3,0,1,1,0,36.0,2010.0,15,2,0,4,6,2020
48704,2,2,1,3,1,0,-1,1,1,2,1,4,3,0,1,1,48197,21.0,2019.0,15,2,0,4,6,2020
48705,2,2,1,4,1,0,4,16,1,1,1,4,3,0,1,1,48197,21.0,2010.0,15,2,0,4,6,2020
48715,1,1,1,3,1,1,3,1,1,-1,1,4,3,0,1,3,0,38.0,2010.0,25,2,13,2,5,2020
48717,1,1,1,3,1,1,3,1,1,-1,1,4,3,0,1,3,0,38.0,2010.0,25,2,13,2,5,2020
48723,1,1,1,3,1,1,3,1,1,-1,1,4,3,0,1,3,0,38.0,2010.0,25,2,13,2,5,2020
48725,1,1,1,3,1,1,3,1,1,-1,1,4,3,0,1,3,0,38.0,2010.0,25,2,13,2,5,2020
49123,1,1,3,3,1,1,11,8,0,3,1,3,2,0,1,0,60620,63.0,2005.0,30,2,15,3,5,2020
49124,1,1,3,3,1,1,9,1,0,1,1,3,2,0,1,0,60620,63.0,2016.0,30,2,15,3,5,2020
49125,1,1,3,3,1,1,11,8,0,3,1,3,2,0,1,0,60619,60.0,2005.0,30,2,15,3,5,2020
49126,1,1,3,3,1,1,9,1,0,1,1,3,2,0,1,0,60619,60.0,2016.0,30,2,15,3,5,2020
49294,1,1,1,2,1,1,7,3,1,1,1,3,1,0,0,0,60647,30.0,2016.0,30,2,15,3,5,2020
49482,2,1,1,1,1,1,2,1,1,1,1,3,3,0,0,0,60628,30.0,2016.0,30,2,20,3,5,2020
49609,1,1,1,2,1,1,1,1,0,1,1,4,3,0,1,3,60619,30.0,2010.0,30,2,8,1,5,2020
49610,1,1,1,3,1,1,5,1,0,1,1,4,3,0,1,3,60619,30.0,2018.0,30,2,8,1,5,2020
49611,1,1,1,2,1,1,1,1,0,1,1,4,3,0,0,3,60619,38.0,2010.0,30,2,8,1,5,2020
49612,1,1,1,3,1,1,5,1,0,1,1,4,3,0,0,3,60619,38.0,2018.0,30,2,8,1,5,2020
49947,1,1,1,2,1,1,-1,-1,1,6,1,4,2,0,0,3,60619,38.0,2000.0,25,2,12,4,5,2020
49948,1,1,1,2,1,1,-1,-1,1,1,1,4,2,0,1,3,60653,59.0,2010.0,25,2,12,4,5,2020
49949,1,1,1,2,1,1,-1,-1,1,6,1,4,2,0,1,3,60653,59.0,2000.0,25,2,12,4,5,2020
49981,1,1,1,3,1,1,2,3,1,1,1,4,3,0,1,1,60653,36.0,2015.0,30,2,14,4,5,2020
49982,1,1,1,3,1,1,1,-1,1,1,1,4,3,0,0,1,60618,24.0,2010.0,30,2,14,4,5,2020
49983,1,1,1,3,1,1,2,3,1,1,1,4,3,0,0,1,60618,24.0,2015.0,30,2,14,4,5,2020
50047,1,1,1,3,1,0,4,4,1,3,1,2,3,0,0,2,60638,38.0,2011.0,30,2,14,4,5,2020
50224,1,1,1,2,1,1,2,1,1,1,1,3,2,0,1,0,60641,32.0,2020.0,30,2,18,4,5,2020
50438,2,1,1,1,1,1,3,1,1,1,1,4,3,0,0,2,60641,36.9,2018.0,30,2,23,4,5,2020
50439,2,1,1,2,1,1,1,1,1,1,1,4,3,0,1,2,60624,33.0,2011.0,30,2,23,4,5,2020
50440,2,1,1,1,1,1,3,1,1,1,1,4,3,0,1,2,60624,33.0,2018.0,30,2,23,4,5,2020
50442,2,1,1,1,1,1,6,4,1,1,1,3,2,0,1,0,75149,30.0,2019.0,30,2,23,4,5,2020
50483,2,1,1,3,0,2,2,3,1,1,1,3,3,0,1,0,60634,60.0,2019.0,35,2,23,4,5,2020
50709,1,1,1,2,1,1,4,1,1,1,1,3,3,0,1,0,60644,41.0,2009.0,30,2,11,6,6,2020
50814,1,1,3,2,1,1,2,3,1,1,1,3,2,0,1,0,60619,66.0,2012.0,30,2,12,5,5,2020
50934,1,1,1,2,1,2,-1,-1,1,1,1,4,3,0,1,3,60619,25.0,2010.0,20,3,15,5,5,2020
50935,1,1,1,2,1,2,2,5,1,1,2,4,3,0,1,3,60619,25.0,2010.0,20,3,15,5,5,2020
50936,1,1,1,2,1,2,7,1,1,1,1,4,3,0,1,3,60619,25.0,2010.0,20,3,15,5,5,2020
50995,1,1,1,3,1,2,1,1,1,-1,1,4,3,0,1,0,60466,36.0,2006.0,25,2,16,5,5,2020
50996,1,1,1,2,1,2,7,1,1,1,1,4,3,0,1,0,60466,36.0,2014.0,25,2,16,5,5,2020
51046,1,1,1,1,1,1,2,3,1,2,1,4,3,0,1,3,60651,38.0,2007.0,30,2,17,5,5,2020
51047,1,1,1,1,1,1,1,1,1,1,1,4,3,0,1,3,60651,38.0,2013.0,30,2,17,5,5,2020
51048,1,1,1,1,1,1,2,3,1,2,1,4,3,0,0,3,60632,44.0,2007.0,30,2,17,5,5,2020
51049,1,1,1,1,1,1,1,1,1,1,1,4,3,0,0,3,60632,44.0,2013.0,30,2,17,5,5,2020
51122,1,1,1,4,1,1,1,1,1,4,1,4,3,0,1,2,60632,36.9,2011.0,30,2,17,5,5,2020
51123,1,1,1,3,1,1,9,1,1,1,1,4,3,0,1,2,60632,36.9,2013.0,30,2,17,5,5,2020
51124,1,1,1,4,1,1,1,1,1,4,1,4,3,0,0,2,60641,30.0,2011.0,30,2,17,5,5,2020
51125,1,1,1,3,1,1,9,1,1,1,1,4,3,0,0,2,60641,30.0,2013.0,30,2,17,5,5,2020
51315,2,1,1,1,1,2,11,1,1,1,1,3,3,0,1,0,60618,57.0,2005.0,30,2,20,5,5,2020
51392,1,1,1,4,1,0,1,1,1,1,1,4,3,0,0,1,46410,23.0,2011.0,30,2,19,5,5,2020
51393,1,1,1,2,1,0,5,2,1,1,1,4,3,0,0,1,46410,23.0,2010.0,30,2,19,5,5,2020
51394,1,1,1,4,1,0,1,1,1,1,1,4,3,0,1,1,0,36.0,2011.0,30,2,19,5,5,2020
51395,1,1,1,2,1,0,5,2,1,1,1,4,3,0,1,1,0,36.0,2010.0,30,2,19,5,5,2020
51970,1,1,1,1,1,3,-1,6,1,1,1,2,3,0,1,2,60099,35.0,2011.0,30,2,18,6,5,2020
52078,3,1,1,4,1,0,4,1,1,-1,1,0,1,0,1,3,60644,40.0,2010.0,30,2,21,6,5,2020
52241,1,1,1,1,1,3,-1,6,1,1,1,2,3,0,1,2,60099,35.0,2011.0,30,2,18,6,5,2020
52661,-1,-1,-1,3,1,1,1,-1,1,-1,1,4,3,0,0,1,0,36.0,2004.0,30,2,19,7,5,2020
52662,-1,-1,-1,3,1,1,2,9,1,-1,1,4,3,0,0,1,0,36.0,2017.0,30,2,19,7,5,2020
52663,-1,-1,-1,3,1,1,1,-1,1,-1,1,4,3,0,1,1,60652,27.0,2004.0,30,2,19,7,5,2020
52664,-1,-1,-1,3,1,1,2,9,1,-1,1,4,3,0,1,1,60652,27.0,2017.0,30,2,19,7,5,2020
52671,1,1,1,4,1,1,4,1,1,-1,1,4,3,0,0,2,0,36.9,2011.0,30,2,19,7,5,2020
52672,1,1,1,3,1,1,1,1,1,4,1,4,3,0,0,2,0,36.9,2014.0,30,2,19,7,5,2020
52673,1,1,1,4,1,1,4,1,1,-1,1,4,3,0,1,2,60619,60.0,2011.0,30,2,19,7,5,2020
52674,1,1,1,3,1,1,1,1,1,4,1,4,3,0,1,2,60619,60.0,2014.0,30,2,19,7,5,2020
52761,4,1,1,6,1,0,4,4,1,1,1,0,3,0,1,2,60202,52.0,2011.0,30,2,23,7,5,2020
52811,2,1,1,2,1,1,9,1,1,-1,1,4,3,0,0,1,0,36.0,2010.0,30,2,22,7,5,2020
52813,2,1,1,2,1,1,9,1,1,-1,1,2,3,0,1,1,60619,39.0,2010.0,30,2,22,7,5,2020
52969,1,1,1,1,1,1,1,1,1,1,1,4,2,0,1,1,60629,36.0,2010.0,30,2,13,2,6,2020
52970,1,1,1,1,1,1,2,3,1,3,1,4,2,0,1,1,60629,36.0,2000.0,30,2,13,2,6,2020
52971,1,1,1,1,1,1,1,1,1,1,1,4,2,0,1,1,60411,56.0,2010.0,30,2,13,2,6,2020
52972,1,1,1,1,1,1,2,3,1,3,1,4,2,0,1,1,60411,56.0,2000.0,30,2,13,2,6,2020
53090,2,1,1,1,1,2,1,1,1,1,1,3,3,0,0,0,60639,26.0,2013.0,30,2,0,1,5,2020
53106,1,1,1,3,1,1,11,14,1,1,1,4,3,0,0,1,60623,16.0,2006.0,30,2,12,1,5,2020
53108,1,1,1,3,1,1,11,14,1,1,1,0,3,0,1,1,60616,49.0,2006.0,30,2,12,1,5,2020
53139,1,1,1,2,1,1,9,1,1,1,1,3,3,0,0,0,60647,27.0,2018.0,30,2,14,1,5,2020
53173,1,1,1,3,1,1,1,1,1,4,1,4,3,0,1,1,60647,36.0,2015.0,30,2,16,1,5,2020
53174,1,1,1,1,1,1,-1,11,1,1,1,4,3,0,0,1,60639,24.0,2010.0,30,2,16,1,5,2020
53175,1,1,1,3,1,1,1,1,1,4,1,4,3,0,0,1,60639,24.0,2015.0,30,2,16,1,5,2020
53183,1,1,1,2,1,1,-1,1,1,-1,1,0,3,0,1,2,60644,47.0,2011.0,30,2,16,1,5,2020
53185,1,1,1,2,1,1,-1,1,1,-1,1,4,3,0,1,2,60644,36.9,2011.0,30,2,16,1,5,2020
53239,1,1,1,3,1,2,-1,1,1,1,1,4,3,0,0,1,60644,36.0,2010.0,30,2,17,1,5,2020
53240,1,1,1,2,1,2,6,9,1,1,1,4,3,0,0,1,60644,36.0,2018.0,30,2,17,1,5,2020
53241,1,1,1,3,1,2,-1,1,1,1,1,4,3,0,1,1,60637,68.0,2010.0,30,2,17,1,5,2020
53242,1,1,1,2,1,2,6,9,1,1,1,4,3,0,1,1,60637,68.0,2018.0,30,2,17,1,5,2020
53340,4,1,1,1,1,1,1,1,1,1,1,4,3,0,1,3,60637,38.0,2002.0,30,2,19,1,5,2020
53341,4,1,1,4,1,1,12,4,1,1,1,4,3,0,1,3,60637,38.0,2018.0,30,2,19,1,5,2020
53342,4,1,1,1,1,1,1,1,1,1,1,4,3,-1,1,3,62704,65.0,2002.0,30,2,19,1,5,2020
53343,4,1,1,4,1,1,12,4,1,1,1,4,3,-1,1,3,62704,65.0,2018.0,30,2,19,1,5,2020
53362,1,1,1,2,1,1,1,1,1,1,1,4,3,0,0,0,60827,29.0,2012.0,30,2,20,1,5,2020
53363,1,1,1,1,1,1,-1,1,1,1,1,4,3,0,0,0,60827,29.0,2013.0,30,2,20,1,5,2020
53547,1,1,1,4,1,2,2,3,1,1,1,3,3,0,1,0,60453,32.0,2018.0,30,2,18,1,5,2020
53556,1,1,1,2,1,2,1,3,1,2,1,3,2,0,0,0,60153,24.0,2006.0,25,2,14,1,5,2020
53557,1,1,1,2,1,2,2,3,1,1,1,3,2,0,0,0,60153,24.0,2014.0,25,2,14,1,5,2020
53608,1,-1,-1,4,1,2,1,1,1,4,1,4,3,0,0,2,60453,36.9,2011.0,25,2,15,1,5,2020
53609,1,-1,-1,1,1,2,9,1,1,1,1,4,3,0,0,2,60453,36.9,2012.0,25,2,15,1,5,2020
53610,1,-1,-1,4,1,2,1,1,1,4,1,4,3,0,0,2,60617,76.0,2011.0,25,2,15,1,5,2020
53611,1,-1,-1,1,1,2,9,1,1,1,1,4,3,0,0,2,60617,76.0,2012.0,25,2,15,1,5,2020
53702,1,1,1,2,1,2,6,1,1,1,1,3,3,0,0,0,61081,54.0,2004.0,30,2,17,1,5,2020
53707,1,1,1,1,1,1,3,1,1,2,1,3,2,0,1,0,60612,39.0,2017.0,30,2,17,1,5,2020
53923,1,1,1,-1,1,0,-1,-1,1,1,1,4,3,0,1,3,60621,35.0,2010.0,30,2,15,1,5,2020
53924,1,1,1,-1,1,0,-1,-1,1,1,1,4,3,0,1,3,60621,35.0,2004.0,30,2,15,1,5,2020
53925,1,1,1,-1,1,0,-1,-1,1,1,1,4,3,0,0,3,60649,26.0,2010.0,30,2,15,1,5,2020
53926,1,1,1,-1,1,0,-1,-1,1,1,1,4,3,0,0,3,60649,26.0,2004.0,30,2,15,1,5,2020
53973,1,1,1,2,1,1,3,1,1,-1,1,4,3,0,0,3,60649,38.0,2000.0,30,2,15,1,5,2020
53974,1,1,1,3,1,1,4,1,1,1,1,4,3,0,0,3,60649,38.0,2004.0,30,2,15,1,5,2020
53975,1,1,1,2,1,1,3,1,1,-1,1,4,3,0,0,3,60636,64.0,2000.0,30,2,15,1,5,2020
53976,1,1,1,3,1,1,4,1,1,1,1,4,3,0,0,3,60636,64.0,2004.0,30,2,15,1,5,2020
54154,1,1,1,2,1,2,1,1,1,1,1,4,3,0,0,3,60115,25.0,2001.0,30,3,16,2,6,2020
54155,1,1,1,1,1,2,3,1,1,1,1,4,3,0,0,3,60115,25.0,2019.0,30,3,16,2,6,2020
54156,1,1,1,4,1,2,1,3,1,11,1,4,3,0,0,3,60115,25.0,2011.0,30,3,16,2,6,2020
54157,1,1,1,2,1,2,1,1,1,1,1,4,3,0,1,3,60647,57.0,2001.0,30,3,16,2,6,2020
54158,1,1,1,1,1,2,3,1,1,1,1,4,3,0,1,3,60647,57.0,2019.0,30,3,16,2,6,2020
54159,1,1,1,4,1,2,1,3,1,11,1,4,3,0,1,3,60647,57.0,2011.0,30,3,16,2,6,2020
54160,1,1,1,2,1,2,1,1,1,1,1,4,3,0,1,3,60647,52.0,2001.0,30,3,16,2,6,2020
54161,1,1,1,1,1,2,3,1,1,1,1,4,3,0,1,3,60647,52.0,2019.0,30,3,16,2,6,2020
54162,1,1,1,4,1,2,1,3,1,11,1,4,3,0,1,3,60647,52.0,2011.0,30,3,16,2,6,2020
54213,1,1,1,2,1,0,4,1,0,1,1,4,3,0,1,2,60637,30.0,2013.0,30,2,19,2,6,2020
54214,1,1,1,1,1,0,3,1,0,1,1,4,3,0,1,2,60637,30.0,2013.0,30,2,19,2,6,2020
54215,1,1,1,2,1,0,4,1,0,1,1,4,3,0,1,2,60628,29.0,2013.0,30,2,19,2,6,2020
54216,1,1,1,1,1,0,3,1,0,1,1,4,3,0,1,2,60628,29.0,2013.0,30,2,19,2,6,2020
54226,2,1,1,4,1,0,7,1,1,1,1,3,3,0,0,0,46312,41.0,2019.0,30,2,21,2,6,2020
54275,4,1,1,1,1,0,1,1,1,1,1,4,3,0,1,2,60621,36.9,2020.0,30,2,23,2,6,2020
54276,4,1,1,2,1,0,10,1,1,1,1,4,3,0,1,2,60621,36.9,2017.0,30,2,23,2,6,2020
54277,4,1,1,1,1,0,1,1,1,1,1,4,3,0,1,2,60076,51.0,2020.0,30,2,23,2,6,2020
54278,4,1,1,2,1,0,10,1,1,1,1,4,3,0,1,2,60076,51.0,2017.0,30,2,23,2,6,2020
54294,2,1,1,3,1,1,1,1,0,7,1,4,3,0,0,1,60621,36.0,2012.0,30,2,3,2,6,2020
54295,2,1,1,2,1,1,5,1,0,1,1,4,3,0,0,1,60621,36.0,2010.0,30,2,3,2,6,2020
54296,2,1,1,3,1,1,1,1,0,7,1,4,3,0,0,1,60804,44.0,2012.0,30,2,3,2,6,2020
54297,2,1,1,2,1,1,5,1,0,1,1,4,3,0,0,1,60804,44.0,2010.0,30,2,3,2,6,2020
54503,1,1,1,4,1,2,1,1,1,1,1,4,3,0,0,1,0,36.0,2012.0,30,2,18,4,6,2020
54504,1,1,1,3,1,2,7,1,1,1,1,4,3,0,0,1,0,36.0,2016.0,30,2,18,4,6,2020
54505,1,1,1,4,1,2,1,1,1,1,1,4,3,0,1,1,60620,23.0,2012.0,30,2,18,4,6,2020
